year,hid,province,district,zone,starch,pulses,meat,vegetables,oil,fruits,milk,sugar,FCS,FCG,FS_final,DDS,GDDS
2018,5980,5,505,10,7,7,1,7,7,3,7,7,84.0,3,2,7,3
2018,5981,1,102,10,7,7,1,3,7,0,7,7,77.0,3,1,6,2
2018,5982,5,501,10,7,7,0,0,7,0,7,7,70.0,3,1,4,1
2018,5983,4,401,7,7,7,1,5,7,3,5,7,74.0,3,1,7,3
2018,5984,5,502,11,7,7,0,7,3,5,7,0,76.5,3,1,6,2
2018,5985,2,201,5,7,7,5,7,7,7,7,7,104.0,3,1,7,3
2018,5986,5,502,11,7,7,0,3,7,0,7,2,70.5,3,1,5,2
2018,5987,3,305,4,7,7,2,7,5,4,0,7,60.0,3,2,6,2
2018,5988,5,507,8,7,7,0,7,7,7,0,0,52.5,3,1,5,2
2018,5989,3,304,4,7,7,0,4,0,1,0,2,41.0,3,1,4,1
2018,5990,2,207,5,7,6,2,7,7,3,2,7,65.0,3,1,7,3
2018,5991,5,503,9,7,7,3,7,7,3,7,7,92.0,3,1,7,3
2018,5992,3,307,1,7,4,3,4,7,7,0,7,56.0,3,1,6,2
2018,5993,3,302,1,7,7,0,4,4,0,6,0,65.0,3,1,5,2
2018,5994,2,202,5,7,7,1,7,2,0,0,3,48.5,3,2,5,2
2018,5995,2,208,5,7,7,0,7,7,3,7,7,80.0,3,1,6,2
2018,5996,2,205,4,7,7,0,7,7,2,0,7,51.0,3,1,5,2
2018,5997,3,307,2,7,4,1,7,7,0,0,3,42.0,3,2,5,2
2018,5998,5,506,10,7,7,0,7,7,0,2,0,53.5,3,1,5,2
2018,5999,5,507,8,7,7,2,4,3,1,0,3,51.0,3,1,6,2
2018,6000,5,501,10,7,5,2,5,7,2,0,3,49.0,3,1,6,2
2018,6001,5,501,10,7,7,0,7,7,5,0,7,54.0,3,1,5,2
2018,6002,4,405,9,7,7,0,5,7,7,3,4,64.5,3,1,6,2
2018,6003,1,103,0,7,4,0,4,7,0,0,3,35.0,2,2,4,1
2018,6004,5,506,10,7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,6005,2,207,4,7,7,0,7,7,2,2,7,59.0,3,1,6,2
2018,6006,5,506,10,7,7,2,7,7,0,0,7,57.0,3,1,5,2
2018,6007,2,208,5,7,7,2,7,7,7,7,7,92.0,3,1,7,3
2018,6008,5,503,11,7,7,0,7,7,0,0,0,45.5,3,1,4,1
2018,6009,5,501,10,7,7,0,7,4,0,0,3,45.5,3,1,4,1
2018,6010,2,202,5,7,7,2,3,6,0,7,7,80.5,3,1,6,2
2018,6011,4,405,7,7,7,0,7,7,3,2,7,60.0,3,1,6,2
2018,6012,2,207,5,7,6,2,7,7,3,5,7,77.0,3,1,7,3
2018,6013,2,208,5,7,5,3,7,4,3,7,7,84.5,3,1,7,3
2018,6014,5,506,10,7,7,7,7,7,1,7,7,106.0,3,1,7,3
2018,6015,5,501,10,7,7,0,7,7,3,0,3,50.0,3,1,5,2
2018,6016,2,202,5,7,7,0,3,7,0,0,7,45.0,3,1,4,1
2018,6017,2,201,5,7,7,0,7,7,1,0,7,50.0,3,1,5,2
2018,6018,4,402,6,7,7,1,7,7,1,3,2,63.5,3,1,7,3
2018,6019,2,201,5,7,7,1,5,7,0,3,7,63.0,3,1,6,2
2018,6020,5,507,8,7,7,0,7,7,0,7,5,76.0,3,1,5,2
2018,6021,5,506,10,7,6,1,6,7,0,3,4,59.5,3,1,6,2
2018,6022,2,207,5,7,7,2,6,5,1,4,2,69.5,3,2,7,3
2018,6023,5,505,12,7,7,4,7,7,0,3,5,76.0,3,2,6,2
2018,6024,5,506,8,7,7,0,7,7,3,2,7,60.0,3,1,6,2
2018,6025,2,208,5,7,7,2,4,7,7,7,7,89.0,3,1,7,3
2018,6026,5,503,9,7,7,0,7,7,2,7,7,79.0,3,1,6,2
2018,6027,5,505,12,7,6,1,5,5,2,2,4,55.5,3,1,7,3
2018,6028,5,505,12,7,7,0,5,7,0,7,1,72.0,3,1,5,2
2018,6029,2,204,5,7,7,0,0,4,2,3,1,51.5,3,1,5,2
2018,6030,3,306,1,7,4,1,7,7,1,2,7,53.0,3,1,7,3
2018,6031,2,201,5,7,7,1,7,4,3,2,3,60.5,3,1,7,3
2018,6032,5,503,9,7,7,2,7,7,2,0,7,59.0,3,1,6,2
2018,6033,5,507,8,7,7,1,7,3,3,0,2,51.5,3,1,6,2
2018,6034,2,207,4,7,7,0,7,4,0,0,2,45.0,3,1,4,1
2018,6035,2,208,5,7,7,2,7,7,0,0,7,57.0,3,1,5,2
2018,6036,5,506,10,7,7,2,4,7,7,1,7,65.0,3,1,7,3
2018,6037,2,206,5,7,3,0,4,6,2,0,7,35.5,3,1,5,2
2018,6038,3,307,1,7,5,0,7,4,1,0,3,40.5,3,1,5,2
2018,6039,5,506,10,7,5,0,7,7,0,0,7,43.0,3,1,4,1
2018,6040,3,307,1,7,7,1,7,7,0,0,3,51.0,3,1,5,2
2018,6041,5,506,10,7,7,2,7,3,0,2,2,60.5,3,1,6,2
2018,6042,2,207,4,7,7,0,6,4,2,1,4,51.0,3,1,6,2
2018,6043,4,401,7,7,7,0,7,7,0,0,3,47.0,3,1,4,1
2018,6044,5,504,11,7,7,0,7,7,0,0,7,49.0,3,2,4,1
2018,6045,3,306,1,7,4,2,6,7,3,3,7,62.0,3,1,7,3
2018,6046,1,102,0,7,7,0,5,7,0,7,7,75.0,3,1,5,2
2018,6047,1,102,10,7,7,0,7,7,3,7,7,80.0,3,1,6,2
2018,6048,5,507,8,7,7,0,6,4,3,7,7,77.5,3,1,6,2
2018,6049,4,405,7,7,7,2,7,7,7,7,7,92.0,3,1,7,3
2018,6050,5,507,8,7,7,0,4,4,1,7,7,73.5,3,1,6,2
2018,6051,5,503,11,7,7,1,7,3,2,7,3,79.0,3,1,7,3
2018,6052,5,501,10,7,7,0,7,7,2,7,7,79.0,3,1,6,2
2018,6053,3,306,1,7,7,0,3,7,0,0,7,45.0,3,2,4,1
2018,6054,2,207,5,7,7,2,7,7,2,7,7,87.0,3,1,7,3
2018,6055,2,207,4,7,5,0,6,4,0,0,4,39.0,3,2,4,1
2018,6056,1,103,0,7,3,1,7,7,2,7,7,71.0,3,1,7,3
2018,6057,2,205,4,7,7,2,7,7,3,0,7,60.0,3,1,6,2
2018,6058,4,401,4,7,7,1,7,3,2,7,0,77.5,3,2,7,3
2018,6059,4,405,7,7,7,0,3,7,0,1,7,49.0,3,1,5,2
2018,6060,5,504,11,7,7,0,7,4,2,3,2,59.0,3,2,6,2
2018,6061,2,208,5,7,7,1,5,4,7,1,7,60.5,3,2,7,3
2018,6062,5,501,10,7,2,0,1,1,0,0,0,21.5,2,3,4,1
2018,6063,1,101,0,7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,6064,4,405,7,7,7,0,7,7,7,0,7,56.0,3,1,5,2
2018,6065,5,502,9,7,7,0,1,4,0,0,0,38.0,3,2,4,1
2018,6066,1,102,9,7,7,0,7,7,3,0,0,48.5,3,1,5,2
2018,6067,4,401,7,7,7,0,7,7,0,0,4,47.5,3,1,4,1
2018,6068,5,507,8,7,7,0,0,7,2,0,4,42.5,3,1,4,1
2018,6069,5,507,8,7,7,2,7,5,7,7,3,89.0,3,1,7,3
2018,6070,5,507,8,7,7,1,3,7,0,7,7,77.0,3,1,6,2
2018,6071,5,504,10,7,4,1,7,7,3,0,7,47.0,3,2,6,2
2018,6072,2,202,5,7,7,1,4,7,2,0,2,49.5,3,1,6,2
2018,6073,2,204,5,7,7,0,7,7,0,2,4,55.5,3,1,5,2
2018,6074,2,204,4,7,7,0,5,7,0,2,7,55.0,3,1,5,2
2018,6075,5,505,10,7,7,1,5,2,0,0,5,47.5,3,1,5,2
2018,6076,5,505,12,7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,6077,5,504,11,7,7,0,7,3,0,0,2,44.5,3,1,4,1
2018,6078,1,102,10,7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,6079,5,506,10,7,7,2,3,7,0,2,7,61.0,3,1,6,2
2018,6080,5,503,11,7,7,2,7,3,7,0,7,62.0,3,1,6,2
2018,6081,2,201,5,7,7,0,7,3,7,0,0,50.5,3,1,5,2
2018,6082,4,402,4,7,7,0,7,7,3,7,7,80.0,3,1,6,2
2018,6083,4,402,4,7,7,0,7,7,3,7,7,80.0,3,1,6,2
2018,6084,5,507,8,7,7,1,7,2,3,4,3,67.5,3,1,7,3
2018,6085,5,507,8,7,7,1,5,5,2,2,5,59.0,3,1,7,3
2018,6086,5,503,11,7,7,2,7,7,0,7,7,85.0,3,1,6,2
2018,6087,5,507,8,7,7,0,0,7,0,7,7,70.0,3,2,4,1
2018,6088,5,504,9,7,7,0,7,7,3,7,7,80.0,3,1,6,2
2018,6089,5,505,10,7,7,0,7,4,2,2,7,57.5,3,2,6,2
2018,6090,5,505,10,7,7,1,7,7,0,5,7,73.0,3,2,6,2
2018,6091,2,203,4,7,7,0,7,3,0,3,0,55.5,3,1,5,2
2018,6092,2,207,5,7,7,0,7,7,2,2,7,59.0,3,1,6,2
2018,6093,5,502,9,7,7,0,7,4,0,1,0,48.0,3,1,5,2
2018,6094,4,402,4,7,7,0,7,7,0,0,0,45.5,3,2,4,1
2018,6095,3,307,1,7,3,0,7,7,3,0,3,38.0,3,1,5,2
2018,6096,2,204,5,7,7,0,4,7,5,0,1,48.0,3,1,5,2
2018,6097,5,503,9,7,4,0,7,7,0,0,0,36.5,3,1,4,1
2018,6098,3,304,2,7,4,0,5,3,0,5,2,53.5,3,1,5,2
2018,6099,5,506,10,7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,6100,5,503,9,7,6,0,7,6,2,3,6,59.0,3,2,6,2
2018,6101,3,307,1,7,2,6,4,7,2,0,7,57.0,3,1,6,2
2018,6102,3,304,2,7,3,0,1,1,7,5,1,52.0,3,2,6,2
2018,6103,5,501,10,7,7,0,7,5,0,3,3,58.0,3,1,5,2
2018,6104,5,501,10,7,7,0,4,4,0,2,7,52.5,3,1,5,2
2018,6105,3,307,1,7,6,3,7,7,0,0,7,58.0,3,1,5,2
2018,6106,5,501,10,7,7,1,7,3,7,0,7,58.0,3,2,6,2
2018,6107,1,101,0,7,7,2,0,7,7,7,7,85.0,3,2,6,2
2018,6108,2,207,4,7,7,0,7,7,4,0,6,52.5,3,2,5,2
2018,6109,2,202,5,7,7,3,7,7,2,0,4,61.5,3,2,6,2
2018,6110,2,206,5,7,7,0,5,7,1,2,4,54.5,3,1,6,2
2018,6111,5,502,11,7,7,0,6,3,1,0,5,46.0,3,2,5,2
2018,6112,3,306,1,7,7,0,1,2,0,0,0,37.0,3,1,4,1
2018,6113,3,301,1,7,4,0,4,4,0,0,0,32.0,2,3,4,1
2018,6114,3,302,1,7,7,0,0,7,0,0,0,38.5,3,1,3,1
2018,6115,3,307,1,7,7,0,7,2,0,0,2,44.0,3,2,4,1
2018,6116,5,504,11,7,7,0,5,7,1,0,3,46.0,3,2,5,2
2018,6117,2,205,2,7,7,0,1,7,0,0,3,41.0,3,2,4,1
2018,6118,4,402,4,7,7,2,7,3,0,0,7,55.0,3,2,5,2
2018,6119,4,405,7,7,7,0,3,5,3,2,3,53.0,3,1,6,2
2018,6120,5,507,8,7,7,1,7,7,2,1,7,59.0,3,2,7,3
2018,6121,4,402,4,7,6,2,6,3,5,2,2,61.5,3,1,7,3
2018,6122,5,503,9,7,7,3,7,7,3,7,7,92.0,3,1,7,3
2018,6123,5,502,11,7,7,0,7,0,0,7,0,70.0,3,1,4,1
2018,6124,2,202,5,7,7,1,7,7,3,0,0,52.5,3,1,6,2
2018,6125,2,201,5,7,7,0,7,6,0,1,2,50.0,3,1,5,2
2018,6126,5,501,10,7,7,0,7,5,2,0,2,47.5,3,1,5,2
2018,6127,5,507,8,7,4,0,6,6,0,0,7,38.5,3,2,4,1
2018,6128,2,204,5,7,7,1,6,4,0,0,2,48.0,3,1,5,2
2018,6129,4,402,4,7,7,2,7,7,1,0,0,54.5,3,1,6,2
2018,6130,1,102,0,7,7,0,7,7,1,7,7,78.0,3,2,6,2
2018,6131,5,502,11,7,4,0,4,4,0,0,0,32.0,2,2,4,1
2018,6132,4,402,4,7,7,2,6,7,0,0,5,55.0,3,1,5,2
2018,6133,5,507,8,7,7,0,7,7,2,7,5,78.0,3,1,6,2
2018,6134,5,501,10,7,7,1,7,7,0,7,7,81.0,3,1,6,2
2018,6135,2,206,5,7,7,0,0,7,0,0,7,42.0,3,1,3,1
2018,6136,2,206,5,7,7,0,7,7,0,0,0,45.5,3,1,4,1
2018,6137,4,401,7,7,7,2,5,7,2,0,0,53.5,3,1,6,2
2018,6138,5,503,9,7,7,2,4,7,0,0,7,54.0,3,1,5,2
2018,6139,2,202,5,7,7,0,7,7,2,3,0,59.5,3,1,6,2
2018,6140,4,401,7,7,7,0,7,3,0,0,2,44.5,3,1,4,1
2018,6141,4,402,4,7,7,0,7,7,2,3,3,61.0,3,1,6,2
2018,6142,3,304,2,7,4,0,4,3,1,0,0,32.5,2,3,5,2
2018,6143,3,301,4,7,7,1,0,7,0,0,0,42.5,3,1,4,1
2018,6144,5,501,9,7,7,0,5,3,2,0,3,45.0,3,1,5,2
2018,6145,2,207,4,7,7,0,7,7,0,2,7,57.0,3,1,5,2
2018,6146,5,504,10,7,7,0,0,2,3,7,3,68.5,3,1,5,2
2018,6147,2,204,5,7,7,0,6,7,0,5,7,68.0,3,2,5,2
2018,6148,5,501,10,7,7,0,7,2,0,0,0,43.0,3,1,4,1
2018,6149,2,206,5,7,7,0,7,0,0,0,4,44.0,3,2,3,1
2018,6150,4,404,6,7,7,0,5,0,0,0,0,40.0,3,1,3,1
2018,6151,5,507,8,7,5,0,5,1,0,0,0,34.5,2,3,4,1
2018,6152,2,207,5,7,7,0,7,4,0,0,1,44.5,3,2,4,1
2018,6153,2,207,4,7,7,0,5,0,0,0,0,40.0,3,2,3,1
2018,6154,5,507,8,7,7,0,0,7,5,3,1,56.0,3,1,5,2
2018,6155,4,405,9,7,7,0,7,7,4,7,2,78.5,3,2,6,2
2018,6156,3,304,2,7,7,0,7,5,2,2,0,54.5,3,1,6,2
2018,6157,2,208,5,7,7,0,7,7,3,0,6,51.5,3,1,5,2
2018,6158,5,504,11,7,7,0,7,7,0,1,3,51.0,3,1,5,2
2018,6159,5,503,9,7,7,0,7,4,1,0,7,48.5,3,1,5,2
2018,6160,5,506,10,7,3,1,5,3,3,2,4,46.5,3,1,7,3
2018,6161,5,503,11,7,6,0,7,7,1,0,1,44.0,3,1,5,2
2018,6162,3,307,1,7,7,1,1,7,1,0,7,48.0,3,1,6,2
2018,6163,5,501,10,7,7,1,4,7,0,1,7,54.0,3,1,6,2
2018,6164,4,404,6,7,7,0,1,3,0,0,0,37.5,3,2,4,1
2018,6165,4,405,7,7,7,3,7,7,3,0,7,64.0,3,1,6,2
2018,6166,5,503,9,7,6,0,5,6,4,0,6,47.0,3,1,5,2
2018,6167,2,201,5,7,7,7,7,7,0,7,7,105.0,3,1,6,2
2018,6168,5,506,10,7,7,2,7,4,1,3,2,66.0,3,1,7,3
2018,6169,5,504,11,7,7,2,7,7,2,1,3,61.0,3,1,7,3
2018,6170,5,505,12,7,4,0,7,3,2,0,0,36.5,3,2,5,2
2018,6171,5,507,8,7,7,0,7,4,2,7,0,74.0,3,1,6,2
2018,6172,5,507,8,7,5,0,4,3,2,0,4,38.5,3,2,5,2
2018,6173,4,402,6,7,7,0,7,5,7,2,0,59.5,3,1,6,2
2018,6174,2,208,5,7,7,1,7,3,0,0,0,47.5,3,2,5,2
2018,6175,2,201,5,7,7,0,0,3,0,3,3,50.0,3,1,4,1
2018,6176,5,507,8,7,7,0,6,2,0,0,0,42.0,3,1,4,1
2018,6177,5,501,10,7,7,1,7,7,0,3,4,63.5,3,1,6,2
2018,6178,5,501,10,7,7,0,7,7,0,7,7,77.0,3,1,5,2
2018,6179,5,503,9,7,7,0,4,4,2,0,7,46.5,3,1,5,2
2018,6180,4,403,3,7,7,1,7,4,0,2,0,56.0,3,1,6,2
2018,6181,2,202,5,7,7,0,7,7,1,7,7,78.0,3,1,6,2
2018,6182,4,404,3,7,7,0,7,2,0,0,0,43.0,3,1,4,1
2018,6183,2,208,5,7,7,0,7,7,0,7,7,77.0,3,1,5,2
2018,6184,2,202,5,7,7,0,7,4,2,0,0,46.0,3,2,5,2
2018,6185,3,307,2,7,7,0,7,7,0,0,0,45.5,3,1,4,1
2018,6186,4,404,6,7,7,1,7,2,0,7,0,75.0,3,1,6,2
2018,6187,5,504,10,7,7,0,7,7,3,3,3,62.0,3,1,6,2
2018,6188,3,305,4,7,2,1,5,7,0,0,4,34.5,2,3,5,2
2018,6189,5,505,10,7,7,0,7,7,0,0,7,49.0,3,2,4,1
2018,6190,5,505,12,7,7,0,7,7,0,0,3,47.0,3,2,4,1
2018,6191,4,401,7,7,7,1,7,7,3,7,7,84.0,3,1,7,3
2018,6192,5,503,9,7,7,0,7,2,0,0,0,43.0,3,1,4,1
2018,6193,2,202,5,7,7,1,5,7,2,0,7,53.0,3,1,6,2
2018,6194,4,403,3,7,7,0,7,4,0,0,3,45.5,3,1,4,1
2018,6195,5,504,10,7,4,0,7,0,0,0,0,33.0,2,3,3,1
2018,6196,2,203,4,7,6,0,4,7,0,2,2,48.5,3,2,5,2
2018,6197,5,507,8,7,6,0,4,7,1,2,2,49.5,3,2,6,2
2018,6198,3,304,2,7,7,0,7,2,1,1,0,48.0,3,1,6,2
2018,6199,5,504,12,7,7,1,7,7,0,0,5,52.0,3,1,5,2
2018,6200,5,503,9,7,7,0,7,5,5,7,7,81.0,3,1,6,2
2018,6201,5,507,8,7,7,0,7,5,0,0,2,45.5,3,1,4,1
2018,6202,5,507,8,7,7,0,3,7,1,0,2,43.5,3,1,5,2
2018,6203,4,403,3,7,7,0,4,3,0,0,0,40.5,3,1,4,1
2018,6204,5,507,8,7,7,0,4,7,0,0,0,42.5,3,1,4,1
2018,6205,2,204,5,7,7,0,1,7,0,0,1,40.0,3,1,4,1
2018,6206,5,504,11,7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,6207,1,102,0,7,7,0,7,7,0,0,4,47.5,3,1,4,1
2018,6208,5,507,8,7,7,0,7,7,1,2,3,56.0,3,1,6,2
2018,6209,5,507,8,7,7,2,6,3,0,0,0,50.5,3,1,5,2
2018,6210,3,306,1,7,7,3,7,7,7,3,3,78.0,3,1,7,3
2018,6211,5,504,12,7,7,4,7,7,7,0,7,72.0,3,1,6,2
2018,6212,3,306,1,7,5,2,7,6,3,0,5,52.5,3,1,6,2
2018,6213,3,306,1,7,7,1,7,7,0,7,7,81.0,3,1,6,2
2018,6214,5,505,12,7,7,0,7,2,1,0,0,44.0,3,2,5,2
2018,6215,3,301,2,7,3,0,3,7,0,0,4,31.5,2,2,4,1
2018,6216,5,506,8,7,7,0,6,5,2,0,7,49.0,3,1,5,2
2018,6217,5,505,12,7,3,0,7,4,0,2,3,41.5,3,1,5,2
2018,6218,3,304,4,7,7,0,7,2,3,0,7,49.5,3,1,5,2
2018,6219,3,304,4,7,3,0,5,1,0,7,1,57.0,3,1,5,2
2018,6220,4,404,6,7,7,1,5,2,0,4,4,63.0,3,2,6,2
2018,6221,5,506,10,7,7,1,7,7,0,0,3,51.0,3,2,5,2
2018,6222,5,506,10,7,5,0,4,4,1,3,5,50.5,3,1,6,2
2018,6223,5,502,11,7,7,0,4,3,0,0,2,41.5,3,1,4,1
2018,6224,2,208,5,7,7,0,7,5,3,0,6,50.5,3,2,5,2
2018,6225,5,506,8,7,7,0,7,7,2,0,0,47.5,3,1,5,2
2018,6226,2,202,5,7,7,0,7,7,0,0,0,45.5,3,1,4,1
2018,6227,3,307,1,7,4,0,5,2,1,1,3,38.5,3,1,6,2
2018,6228,5,506,10,7,7,0,5,3,0,7,2,70.5,3,1,5,2
2018,6229,5,505,12,7,7,0,7,5,0,3,0,56.5,3,2,5,2
2018,6230,5,504,11,7,2,0,7,7,0,0,0,30.5,2,3,4,1
2018,6231,3,304,2,7,7,0,7,0,7,7,0,77.0,3,2,5,2
2018,6232,2,206,5,7,7,0,7,7,0,0,3,47.0,3,1,4,1
2018,6233,5,506,10,7,7,1,7,2,2,0,5,51.5,3,1,6,2
2018,6234,4,402,4,7,6,1,4,7,7,0,0,50.5,3,1,6,2
2018,6235,5,503,9,7,7,0,7,6,0,0,0,45.0,3,1,4,1
2018,6236,2,202,5,7,4,0,7,0,3,0,1,36.5,3,2,4,1
2018,6237,3,304,3,7,6,0,4,0,0,0,0,36.0,3,1,3,1
2018,6238,5,503,9,7,3,0,6,4,4,5,7,58.5,3,2,6,2
2018,6239,4,401,7,7,5,1,4,5,0,0,4,41.5,3,1,5,2
2018,6240,5,504,10,7,7,0,7,3,3,3,0,58.5,3,1,6,2
2018,6241,4,402,4,7,7,0,7,7,0,2,0,53.5,3,1,5,2
2018,6242,2,207,4,7,7,0,7,6,2,2,2,56.0,3,2,6,2
2018,6243,5,501,10,7,7,2,7,2,0,0,0,51.0,3,1,5,2
2018,6244,3,304,2,7,6,1,5,3,0,2,1,51.0,3,1,6,2
2018,6245,4,402,4,7,7,0,7,3,2,2,0,53.5,3,2,6,2
2018,6246,4,401,7,7,7,0,7,7,1,0,1,47.0,3,2,5,2
2018,6247,2,203,4,7,7,0,4,7,0,0,0,42.5,3,1,4,1
2018,6248,5,502,11,7,7,1,4,7,2,0,0,48.5,3,1,6,2
2018,6249,5,505,10,7,7,0,7,5,0,0,0,44.5,3,1,4,1
2018,6250,5,507,8,7,7,1,7,3,1,5,4,70.5,3,2,7,3
2018,6251,3,306,2,7,7,2,7,7,5,4,3,76.0,3,1,7,3
2018,6252,2,207,4,7,7,0,5,6,0,0,5,45.5,3,1,4,1
2018,6253,5,504,11,7,5,0,7,4,2,0,4,42.0,3,1,5,2
2018,6254,5,504,10,7,7,0,7,3,2,0,2,46.5,3,2,5,2
2018,6255,5,507,8,7,5,0,0,5,0,2,2,40.5,3,2,4,1
2018,6256,3,304,4,7,7,0,7,0,0,7,0,70.0,3,2,4,1
2018,6257,5,504,10,7,7,0,7,7,0,0,3,47.0,3,1,4,1
2018,6258,5,503,9,7,7,0,6,4,0,0,4,45.0,3,2,4,1
2018,6259,2,207,5,7,7,0,7,7,0,0,3,47.0,3,2,4,1
2018,6260,3,302,1,7,7,0,7,7,0,0,3,47.0,3,2,4,1
2018,6261,3,306,1,7,7,0,4,3,0,0,0,40.5,3,2,4,1
2018,6262,2,207,4,7,4,0,7,7,0,0,0,36.5,3,2,4,1
2018,6263,3,306,1,7,6,2,7,7,0,0,1,51.0,3,1,5,2
2018,6264,4,402,4,7,5,0,7,0,2,0,0,38.0,3,2,4,1
2018,6265,3,306,1,7,4,0,4,7,0,0,2,34.5,2,3,4,1
2018,6266,2,205,4,7,7,0,4,2,2,0,4,44.0,3,2,5,2
2018,6267,3,301,2,7,6,2,4,4,0,0,0,46.0,3,2,5,2
2018,6268,2,205,2,7,2,0,6,0,0,0,0,26.0,2,3,3,1
2018,6269,5,506,10,7,5,0,7,3,0,0,3,39.0,3,2,4,1
2018,6270,1,101,0,7,4,1,4,7,0,0,2,38.5,3,2,5,2
2018,6271,5,507,8,7,7,0,5,4,0,0,0,42.0,3,2,4,1
2018,6272,5,505,10,7,5,0,7,3,0,0,0,37.5,3,2,4,1
2018,6273,2,205,2,7,7,0,5,7,2,1,2,50.5,3,2,6,2
2018,6274,4,405,7,7,3,0,6,5,6,7,0,65.5,3,2,6,2
2018,6275,4,404,3,7,3,0,4,4,0,0,5,31.5,2,2,4,1
2018,6276,2,207,4,7,7,0,7,5,0,0,3,46.0,3,1,4,1
2018,6277,2,208,5,7,5,0,4,3,5,0,0,39.5,3,2,5,2
2018,6278,4,402,6,7,7,0,0,2,0,0,0,36.0,3,2,3,1
2018,6279,2,204,5,7,7,0,7,7,0,7,7,77.0,3,1,5,2
2018,6280,2,204,5,7,7,0,6,7,0,0,7,48.0,3,2,4,1
2018,6281,3,304,4,7,2,4,4,4,2,0,2,45.0,3,1,6,2
2018,6282,3,307,1,7,7,2,3,5,3,0,1,52.0,3,1,6,2
2018,6283,4,405,9,7,7,0,5,2,2,0,0,43.0,3,2,5,2
2018,6284,3,307,1,7,2,1,4,7,0,0,0,31.5,2,2,5,2
2018,6285,5,507,8,7,7,0,6,4,2,7,3,74.5,3,2,6,2
2018,6286,2,204,5,7,7,0,6,7,0,0,3,46.0,3,2,4,1
2018,6287,2,205,4,7,7,0,7,7,3,0,7,52.0,3,1,5,2
2018,6288,2,206,5,7,5,0,7,2,6,0,1,43.5,3,1,5,2
2018,6289,4,405,7,7,7,0,7,3,0,0,0,43.5,3,1,4,1
2018,6290,3,307,1,7,5,0,7,0,1,0,0,37.0,3,2,4,1
2018,6291,5,502,11,7,4,0,7,7,0,0,0,36.5,3,2,4,1
2018,6292,2,205,4,7,5,0,4,4,0,3,0,47.0,3,1,5,2
2018,6293,2,205,4,7,7,1,4,2,0,2,0,52.0,3,2,6,2
2018,6294,3,302,1,7,5,0,7,0,0,0,7,39.5,3,2,3,1
2018,6295,4,404,6,7,6,0,5,4,1,0,7,43.5,3,2,5,2
2018,6296,3,306,1,7,3,0,7,7,0,0,2,34.5,2,3,4,1
2018,6297,3,305,4,7,0,1,7,4,1,0,0,28.0,2,3,5,2
2018,6298,4,401,7,7,7,0,7,0,0,0,3,43.5,3,1,3,1
2018,6299,3,304,2,7,7,0,5,2,0,7,0,69.0,3,1,5,2
2018,6300,5,503,9,7,6,0,7,5,1,0,7,46.0,3,2,5,2
2018,6301,2,202,5,7,5,0,7,3,0,3,0,49.5,3,1,5,2
2018,6302,3,304,3,7,3,0,7,2,1,0,0,32.0,2,2,5,2
2018,6303,3,304,2,7,7,0,7,0,0,7,0,70.0,3,1,4,1
2018,6304,3,304,2,7,5,0,5,0,1,7,0,63.0,3,1,5,2
2018,6305,2,204,4,7,7,5,7,7,5,0,7,74.0,3,1,6,2
2018,6306,2,204,5,7,7,2,7,3,0,2,6,62.5,3,1,6,2
2018,6307,3,306,1,7,5,1,7,7,0,0,7,47.0,3,1,5,2
2018,6308,5,504,10,7,7,0,7,3,4,7,4,77.5,3,2,6,2
2018,6309,3,306,1,7,6,0,4,7,5,0,5,47.0,3,1,5,2
2018,6310,5,504,12,7,7,0,7,4,0,0,4,46.0,3,1,4,1
2018,6311,3,305,4,7,7,0,7,3,0,3,0,55.5,3,1,5,2
2018,6312,3,304,2,7,7,0,5,3,2,7,1,72.0,3,1,6,2
2018,6313,3,304,2,7,7,0,3,5,0,0,1,41.0,3,1,4,1
2018,6314,3,307,1,7,5,2,3,7,2,0,2,46.5,3,1,6,2
2018,6315,5,506,10,7,3,0,7,7,1,0,0,34.5,2,2,5,2
2018,6316,2,205,4,7,7,0,4,7,2,7,0,72.5,3,1,6,2
2018,6317,3,301,4,7,7,0,5,3,0,0,0,41.5,3,1,4,1
2018,6318,3,301,4,7,7,0,3,6,0,0,0,41.0,3,1,4,1
2018,6319,5,506,10,7,7,0,7,7,0,7,3,75.0,3,1,5,2
2018,6320,4,404,6,7,7,0,7,2,0,0,0,43.0,3,1,4,1
2018,6321,4,405,7,7,7,0,7,2,0,0,0,43.0,3,2,4,1
2018,6322,3,304,3,7,4,0,7,3,0,7,0,62.5,3,2,5,2
2018,6323,2,206,5,7,7,1,7,7,0,0,0,49.5,3,1,5,2
2018,6324,2,201,5,7,6,0,3,7,2,7,4,70.5,3,1,6,2
2018,6325,3,301,4,7,3,0,7,4,0,0,0,32.0,2,2,4,1
2018,6326,5,501,10,7,7,2,7,7,3,0,0,56.5,3,1,6,2
2018,6327,3,304,2,7,7,0,7,0,1,0,0,43.0,3,2,4,1
