year,hhid,province,district,zone,starch,pulses,meat,vegetables,oil,fruits,milk,sugar,o_fcs
2018,uuid:e0f2b3f8-3b89-4766-9b5a-ada396ff1b69,1,101,0,7,7,4,7,7,5,3,7,82.0
2018,uuid:e75ab9dd-c53e-470b-ae78-0ef3cc8d7625,1,101,0,7,7,0,4,7,1,1,7,51.0
2018,uuid:1084c1ca-a7bf-4202-97a0-49780798d09b,5,502,11,7,7,0,7,7,3,7,7,80.0
2018,uuid:12a50aec-7911-4468-ace4-482e01aaf315,5,501,10,7,7,2,7,7,7,0,4,62.5
2018,uuid:e7b8c343-aba2-4419-8c91-751a6a3a018c,1,102,0,7,7,1,6,7,2,7,7,82.0
2018,uuid:7735449d-a2a2-4027-811e-fdfba95f2ad7,1,102,0,7,7,7,7,7,3,7,7,108.0
2018,uuid:7d368208-bde0-4a3f-ba6a-c22e8744a67c,1,101,0,7,7,4,7,7,2,0,7,67.0
2018,uuid:b7dce7d2-3e43-44ae-8e30-ab341be7a63e,1,103,0,7,7,6,7,7,2,3,7,87.0
2018,uuid:4059b73a-7a19-4c3f-bb29-2443e6f50bf3,1,102,0,7,7,1,7,7,2,2,7,63.0
2018,uuid:f3c7d728-81eb-428d-82cd-45a551058006,3,303,3,7,6,3,3,7,0,7,7,82.0
2018,uuid:29375a00-fe7c-412f-8a75-b86ff86a5533,1,103,0,7,7,4,7,7,1,0,7,66.0
2018,uuid:b14e31c3-617e-4cef-b9be-13b1a0018671,1,103,0,7,5,1,6,1,2,7,7,73.0
2018,uuid:933b9b4b-efa4-4e02-ab23-95639ef73b8a,1,103,0,7,7,7,7,7,3,7,7,108.0
2018,uuid:84e0f96b-5750-4789-96b1-d8dc4973c190,1,102,0,7,7,1,7,7,0,7,7,81.0
2018,uuid:2280728e-b8b6-41f4-95ba-56b4af9f8248,3,303,3,7,7,2,7,7,4,7,7,89.0
2018,uuid:c989c5b8-d6ad-47b4-880b-191ef61ec866,2,204,5,7,7,3,7,7,2,7,7,91.0
2018,uuid:94f8ed13-4226-4503-83c5-3def0653c44e,2,207,5,7,7,0,7,7,3,4,7,68.0
2018,uuid:455f91fb-b205-4392-b639-3470bb2fd245,4,403,3,7,7,2,7,7,0,2,7,65.0
2018,uuid:b36ab3ae-3fa3-4c3a-be5a-65096e5a5341,3,306,1,7,5,2,7,7,2,0,7,53.0
2018,uuid:31a8296e-3ba2-4ac0-8649-68c761044dba,1,102,0,7,6,1,7,7,7,7,7,85.0
2018,uuid:130d8509-3330-41bd-846b-49e6c3edf68e,1,102,0,7,4,2,4,7,4,2,7,57.0
2018,uuid:0fb862ee-b5c9-490d-a879-095d459dd0a9,2,206,5,7,7,1,7,7,2,0,7,55.0
2018,uuid:ae06b1c3-eb5c-4876-a7c5-414d7975cde8,1,102,0,7,3,7,4,7,2,7,7,92.0
2018,uuid:42773729-62e9-4424-9f10-8cacff638771,2,207,5,7,7,5,7,7,5,6,7,98.0
2018,uuid:9506c1c4-4e97-4323-b596-4ea9927bcae2,2,207,5,7,7,6,7,7,7,7,7,108.0
2018,uuid:441f120c-0b84-4ae0-9fc5-7e81e073adb7,2,207,5,7,7,2,7,7,7,7,7,92.0
2018,uuid:f24e808b-1739-4f8c-9a1c-55d5fa0f9d12,1,101,0,7,7,0,7,7,0,7,7,77.0
2018,uuid:2420f0f5-cda3-4146-9a9d-c9a91bca61da,2,207,5,7,7,7,7,7,7,7,7,112.0
2018,uuid:af19bc0e-a289-4d0b-ab55-3f9e5fcde888,1,103,0,7,7,1,7,7,2,7,7,83.0
2018,uuid:c3c77529-4c63-41ee-b9f9-ec42008ac6c3,1,103,0,7,7,0,7,7,3,3,7,64.0
2018,uuid:7cc77263-a6d1-4f89-b9f3-8230331a5120,1,102,0,7,7,1,6,7,1,7,7,81.0
2018,uuid:8bfc1fb9-f928-4533-9e29-6976842c8f30,5,501,10,7,7,0,4,7,2,0,7,48.0
2018,uuid:1a85203e-ef8c-4646-b9ae-1152dfdb0278,1,103,0,7,3,1,7,7,3,7,7,72.0
2018,uuid:b40a5103-f24c-4389-ac25-2c22eea2dc21,3,303,3,7,4,0,3,7,0,0,0,32.5
2018,uuid:277aa6fc-3aaa-4c20-b80a-6dae0cbd3485,1,101,0,7,7,1,3,7,1,0,0,46.5
2018,uuid:83ccc3a3-5c63-41a7-95dc-eaefd51e68d5,1,101,0,7,7,3,7,7,7,7,7,96.0
2018,uuid:8ff0e752-5638-4dc8-b883-d3a50368460f,3,307,1,7,7,5,7,7,4,0,7,73.0
2018,uuid:09a0e6ee-a851-4900-ab46-aa4026673b60,3,303,3,7,7,1,7,7,4,1,7,61.0
2018,uuid:373931c0-a54a-4a90-a1fa-78a6e2ba7c68,1,103,0,7,7,3,7,7,7,0,7,68.0
2018,uuid:05b59445-c4a7-4a05-985c-b881f3c98471,1,102,0,7,7,2,5,7,4,7,7,87.0
2018,uuid:237b7f8f-2fdf-46b2-93c2-91e879418f3c,4,403,3,7,7,1,3,7,5,2,7,62.0
2018,uuid:d3c99da5-5ec1-4282-815c-73f7ff653e7a,1,101,0,7,7,4,7,7,7,7,7,100.0
2018,uuid:c0e81df0-2d05-4d30-bdca-4d9989924bb1,1,101,0,7,7,5,7,7,0,3,7,81.0
2018,uuid:0dd33e7c-1329-4851-9d71-e72013ecb577,4,401,4,7,7,3,7,7,4,1,7,69.0
2018,uuid:98112519-0ed1-4528-8b92-ba4d9b69a279,1,102,0,7,4,5,7,7,2,7,7,90.0
2018,uuid:d1a5ef58-1e21-4865-8d68-28b599d12bf9,5,507,8,7,7,7,7,7,3,7,7,108.0
2018,uuid:814830f1-a6a8-4fdd-8c62-91bb25f19599,2,206,5,7,7,1,7,7,4,0,7,57.0
2018,uuid:1a6642b3-b74d-4917-b818-36adb0f4dd3e,1,101,0,7,7,0,7,7,2,0,7,51.0
2018,uuid:df7b1e05-b6a4-4cc8-8e69-bab580a4ff84,1,101,0,7,7,1,7,7,7,7,7,88.0
2018,uuid:cfb7ef8d-c22a-4629-b833-2ed0128653e1,1,103,0,7,7,0,7,3,3,1,7,54.0
2018,uuid:8617283d-6b59-4c22-bbf6-6d8eb911d24b,4,403,3,7,7,1,7,7,2,7,2,80.5
2018,uuid:5aa11c7e-9b8f-48f0-98c6-61c119c90c9c,1,102,0,7,7,3,7,7,7,7,7,96.0
2018,uuid:61647331-1750-4f3d-b3fd-c56ad1fd2ff1,1,103,0,7,7,2,4,7,0,0,4,52.5
2018,uuid:f41ccab9-8c39-4818-977d-d7e2c5e83744,1,102,0,7,7,0,4,7,1,1,7,51.0
2018,uuid:52e5fe62-d1dd-4687-a6f9-40d73be242c3,1,102,0,7,7,2,5,7,3,7,7,86.0
2018,uuid:4c987a53-1371-49b3-858e-9a9becf81f0d,1,102,0,7,5,0,3,7,0,0,7,39.0
2018,uuid:6858b0b1-7169-4642-a1c4-95e738b8b905,5,502,11,7,7,0,7,7,0,7,7,77.0
2018,uuid:b93b650a-b2d2-44e3-8bbf-7f7e3677f9ad,1,102,0,7,5,2,6,7,2,0,5,51.0
2018,uuid:43652883-470a-4816-bf7f-46974fa5c50c,1,102,0,7,7,2,6,7,1,0,5,56.0
2018,uuid:3949f7f7-dab3-449f-8d15-8649ea94c0f6,2,208,5,7,7,0,7,4,0,0,7,47.5
2018,uuid:58e937ed-414a-4dc8-97fc-9c4a7f3ea8ca,1,102,0,7,7,2,7,7,2,7,7,87.0
2018,uuid:4538b355-c3cf-4f9d-80a4-27db75812fdc,3,303,3,7,7,0,4,7,0,4,7,62.0
2018,uuid:2a3e5579-3348-4b4f-9592-6a23f8d99449,3,303,3,7,7,3,4,7,3,0,7,61.0
2018,uuid:85f81e7c-5e96-47ff-a2d6-ce1a2a2c5313,2,204,5,7,7,0,7,7,4,7,7,81.0
2018,uuid:352552e1-3a5c-425a-82cb-8c74a84ab360,1,101,0,7,7,5,7,7,0,0,7,69.0
2018,uuid:b90e4523-efff-431e-9482-3135f0fca231,2,208,5,7,7,4,7,7,3,7,7,96.0
2018,uuid:db7bb0a0-6fd7-4970-91d4-6ed44084783e,2,207,5,7,4,4,7,7,3,7,7,87.0
2018,uuid:e172cfca-efbc-4896-a20e-528170343ed7,2,207,5,7,6,2,7,7,5,7,7,87.0
2018,uuid:141f414b-e77f-452f-b2d6-d41e9d75c14d,3,306,1,7,7,0,7,7,6,0,7,55.0
2018,uuid:5aa1ad7e-e785-45d4-a988-1f62c62437e5,1,102,0,7,7,1,7,7,1,4,7,70.0
2018,uuid:d9463097-1b45-4163-9e62-35e993d188da,1,103,0,7,7,1,4,7,1,0,7,51.0
2018,uuid:93f4e3df-6488-4bae-b157-3952f10163c9,4,403,3,7,7,0,7,7,0,0,7,49.0
2018,uuid:f1dc2187-f504-46aa-bd3f-40d4daaf2e84,1,101,0,7,7,1,7,7,4,4,7,73.0
2018,uuid:bb51a91d-6ecb-4122-890d-de51f1e2eeeb,2,206,5,7,6,2,7,7,7,7,7,89.0
2018,uuid:4e401c02-91c0-471c-9685-64e288725d4a,5,502,11,7,7,4,7,7,7,7,7,100.0
2018,uuid:c7fcc5be-082c-4274-88ec-4d37449d7fae,5,501,9,7,7,3,3,7,7,7,7,92.0
2018,uuid:d9d5d841-c217-4c43-b384-ecebd7b363fd,1,102,0,7,7,1,7,7,2,7,7,83.0
2018,uuid:a705078d-89b3-4b85-905c-f63c97192d42,3,303,3,7,2,1,3,7,4,2,7,46.0
2018,uuid:ae9ad498-452a-4662-b4be-fbb0f0a2caec,2,201,5,7,7,1,7,7,7,7,7,88.0
2018,uuid:ca7c9e3d-a1c4-40d2-bca8-5d500f69fb38,3,304,3,7,4,1,5,7,2,2,7,52.0
2018,uuid:50de8e50-959d-431c-a52a-5d19685fc36b,1,103,0,7,7,2,7,7,0,0,7,57.0
2018,uuid:2653e2f6-ae7a-4607-9032-96e26690029c,1,103,0,7,6,3,7,4,4,4,7,76.5
2018,uuid:75875297-1002-4595-8b9a-57b04043947d,1,101,0,7,7,0,7,0,0,0,7,45.5
2018,uuid:4488a3e1-30a1-4f4c-b681-f11b5cc4fa12,1,102,0,7,2,0,7,7,3,0,7,37.0
2018,uuid:f9e5ec2a-0c92-4f88-bf48-1038ac4059be,5,507,8,7,7,0,7,7,5,7,7,82.0
2018,uuid:a2f84069-d49d-457d-94fa-dd48d9a55c8b,3,303,3,7,7,1,7,7,1,0,7,54.0
2018,uuid:75fcfb10-9b68-44be-9e7a-751c2bc9767c,5,506,10,7,7,4,7,6,4,7,7,96.5
2018,uuid:e2e2e554-fdfa-4e7c-9559-679b4278f3be,4,403,3,7,7,3,7,7,0,1,3,63.0
2018,uuid:e1f77632-8b22-481d-9199-e12f33be974e,4,403,3,7,7,0,6,7,0,0,7,48.0
2018,uuid:c58da4bc-404f-457e-bcbc-9b66f1996007,1,102,0,7,7,3,7,7,3,7,7,92.0
2018,uuid:1dd76423-3deb-4619-9813-43e0ff2bcdb8,1,101,0,7,7,0,5,7,4,7,7,79.0
2018,uuid:07fdbcf9-60d3-40c3-89aa-faf27a9e44b3,1,101,0,7,2,2,7,7,7,7,7,77.0
2018,uuid:f40d460d-ade3-47ca-85f1-690c1b1e52c8,1,102,0,7,7,2,7,7,5,7,7,90.0
2018,uuid:e755810e-99fd-48ea-9105-5bf3f08e5c20,1,103,0,7,2,2,4,7,3,2,7,50.0
2018,uuid:074c0168-8554-49c9-8d05-1505c7c460e0,1,102,0,7,7,2,7,7,3,7,7,88.0
2018,uuid:8ade1392-0b88-4067-9b57-e15ed1cdab5c,1,102,0,7,7,1,7,7,7,7,7,88.0
2018,uuid:bd5d28bb-dbc9-4ced-9638-0ecef704b347,1,101,0,7,7,0,7,7,0,7,7,77.0
2018,uuid:438633f9-2f41-4896-a927-783824366566,3,304,3,7,7,0,6,4,0,4,2,60.0
2018,uuid:6c501cd2-b540-469b-b0cb-062f29d9afa0,4,403,3,7,7,0,7,7,0,2,7,57.0
2018,uuid:b13aa992-95a3-4eb9-800d-b65e6a6fff4e,1,103,0,7,6,1,7,7,2,4,7,68.0
2018,uuid:bc300ab0-d7a4-4e68-8048-3c6173b5f4ec,3,303,3,7,7,5,7,7,3,7,7,100.0
2018,uuid:166ecad2-9ddd-4cb7-8ed4-1dbe4a6e217f,2,206,5,7,7,1,7,7,4,7,7,85.0
2018,uuid:b6998422-1bd3-46d7-a27d-0da521ae3cd7,1,102,0,7,7,0,7,7,2,2,7,59.0
2018,uuid:7489f0e6-8606-45b8-a7e3-a72fad00cbac,1,103,0,7,7,0,3,7,0,0,7,45.0
2018,uuid:cb6ce802-df72-4b32-b497-91ec285a34a7,1,102,0,7,7,0,7,7,0,3,3,59.0
2018,uuid:508c1be9-86ce-4ab0-8c32-ba25d8116b30,1,103,0,7,7,2,7,5,7,2,6,70.5
2018,uuid:dc1b929b-1b02-4f12-b560-cdd947caf2ff,1,101,0,7,5,3,5,7,3,7,7,84.0
2018,uuid:6d262a7b-d6b6-4412-a8a3-879571829050,3,303,3,7,7,0,0,7,0,1,7,46.0
2018,uuid:d82e0d66-2307-49b4-919d-0432b45af262,1,101,0,7,6,1,6,7,1,0,7,50.0
2018,uuid:df42e1e8-e0a7-4443-9251-cfbd6dfe3ccc,1,103,0,7,7,0,7,7,1,0,7,50.0
2018,uuid:dbfad37e-6048-4ad4-88d5-b5a34f3d7b7f,3,301,1,7,0,2,5,7,2,0,7,36.0
2018,uuid:55149fdb-5b68-427f-b8ae-3a769b84c0b5,1,102,0,7,7,2,7,7,0,0,7,57.0
2018,uuid:c3f36da6-cc99-408c-973d-e85fdce5607c,4,402,4,7,7,2,7,7,0,7,7,85.0
2018,uuid:c51f70f8-6ce3-4760-9d29-e0f70e1e94a2,4,405,7,7,7,0,5,7,2,7,7,77.0
2018,uuid:ac615436-a7fc-4865-9fb6-399b5df776c6,1,102,0,7,7,0,4,7,1,2,7,55.0
2018,uuid:794ce45d-942d-4b42-baa3-361b3285f87a,4,403,3,7,7,0,7,7,2,7,7,79.0
2018,uuid:0229e26b-1818-4d34-a9f1-96cab8a2eddf,1,102,0,7,6,1,5,7,1,3,7,61.0
2018,uuid:b792f205-2d8b-4354-85f5-330dd3cfd48d,2,206,5,7,7,0,7,7,2,7,5,78.0
2018,uuid:5ea62955-86c4-4f2f-801d-14aec3a6e4d4,4,403,3,7,7,0,7,7,2,0,7,51.0
2018,uuid:f5b187d8-7608-41a4-a3b5-061a97ed99c4,3,303,3,7,7,0,1,7,1,0,7,44.0
2018,uuid:c95b033b-3728-4d03-baeb-28b4812ce357,4,402,4,7,7,2,3,7,6,2,7,67.0
2018,uuid:77f8f709-6e84-4151-9267-e5cffd480013,3,301,1,7,3,4,7,7,3,2,5,63.0
2018,uuid:ca794b3f-6626-42bd-9b63-dc16d6a7188e,1,103,0,7,7,0,7,7,4,7,7,81.0
2018,uuid:00a57aca-1d84-486c-a6d1-f4efa625d729,3,301,1,7,7,0,4,7,0,0,7,46.0
2018,uuid:b55a8d7e-24f3-476b-a4bd-52efd4351041,1,102,0,7,4,4,5,7,4,7,7,86.0
2018,uuid:1fffbdae-19b9-4903-b210-b2f40e7aaee3,1,102,0,7,7,0,3,7,0,0,3,43.0
2018,uuid:27c19227-c6a5-4b47-9969-223b3a3647cc,3,303,3,7,7,0,7,7,2,0,7,51.0
2018,uuid:d0b8a101-40a5-462b-90ac-e58329465ab7,1,102,0,7,5,0,7,7,3,1,3,48.0
2018,uuid:6e4f13b7-afcb-40e3-9a36-70d978928df8,1,103,0,7,7,0,7,5,0,3,7,60.0
2018,uuid:cd3b44b1-7ed2-4180-bd47-500ccde603bc,1,102,0,7,7,0,7,7,1,0,7,50.0
2018,uuid:ef888566-61bf-4f96-9768-1fa5017f925f,3,303,3,7,7,1,7,7,0,7,7,81.0
2018,uuid:d5633bbd-0b7a-4634-bf6b-bb0a34fedc16,4,403,3,7,6,0,3,7,0,0,7,42.0
2018,uuid:532cff29-8064-4db8-9341-662b45041cac,3,301,1,7,3,2,7,7,7,0,2,49.5
2018,uuid:bd055fbe-5c4b-4814-896d-b8b2d4bbee68,3,303,3,7,7,0,4,7,0,0,7,46.0
2018,uuid:d693aa87-1fef-4019-8bad-ae2577d1468f,3,303,3,7,7,0,0,7,0,0,0,38.5
2018,uuid:300e9db1-b73e-492e-8a8c-e04b091ec3bf,2,207,5,7,7,0,7,7,0,0,7,49.0
2018,uuid:5b375402-d1de-4224-ad9d-0ccf82a32057,1,102,0,7,4,3,7,7,2,0,7,54.0
2018,uuid:7f1d7dcd-5a0a-4d1f-a411-a3996c66bb98,1,102,0,7,7,0,6,7,0,0,6,47.5
2018,uuid:3a351cc8-3bc2-4fcb-909c-abd4049d4ecc,1,103,0,7,7,2,1,7,2,1,7,57.0
2018,uuid:d575c582-33a5-467d-9071-631b609de59a,2,206,5,7,7,0,7,7,4,4,7,69.0
2018,uuid:7cd33f39-1fe3-49b2-894b-c33f0c15b4b1,1,103,0,7,3,3,7,5,5,5,7,73.0
2018,uuid:687ee99d-e708-4473-bced-6491398cbd00,1,101,0,7,7,0,7,7,2,7,7,79.0
2018,uuid:22cfbffe-fc26-44eb-b4e8-a09042e9e2d6,1,103,0,7,7,7,7,7,3,7,7,108.0
2018,uuid:2e8ef11c-f764-4400-8b79-4d07011f71fc,1,101,0,7,7,1,7,7,3,3,7,68.0
2018,uuid:18bb9303-4e81-4377-88b1-17e7146f55b1,1,102,0,7,7,4,7,7,5,4,7,86.0
2018,uuid:f847e19b-d8e4-47db-b478-bd6eebd7c81d,1,103,0,7,6,1,5,2,3,2,4,55.0
2018,uuid:e3fc21a7-915e-43ea-8329-921342530650,2,204,5,7,7,1,7,7,0,3,4,63.5
2018,uuid:3d1529cb-c09a-454a-93c8-f70709d984ed,1,103,0,7,5,2,7,7,2,2,7,61.0
2018,uuid:710c1caa-dc60-4869-8fb2-69db17ad4d5a,1,103,0,7,7,0,3,7,4,7,7,77.0
2018,uuid:0eb0ca80-d2fd-4181-a306-a2bb433076dc,1,101,0,7,7,2,7,7,0,0,7,57.0
2018,uuid:7b4994f9-b96e-41a9-adf2-17382beec72d,1,102,0,7,7,1,7,7,1,0,7,54.0
2018,uuid:21aaadfe-b551-4c37-a31b-8395bcc2d87d,1,101,0,7,7,3,7,7,6,0,7,67.0
2018,uuid:6027db02-8e28-4201-87e6-f2628a0cc387,2,206,5,7,7,0,7,6,7,0,7,55.5
2018,uuid:d97ee41d-6953-42d9-817a-b53802d952b1,1,101,0,7,7,0,7,7,3,7,7,80.0
2018,uuid:62d6ae08-1be1-479a-a6de-dab280e136f8,1,101,0,7,7,0,3,7,0,0,7,45.0
2018,uuid:00634dd4-8735-404e-846e-ab468497b82f,1,101,0,7,7,1,7,7,0,7,7,81.0
2018,uuid:f18df707-5925-485e-a7c0-8bf0e2bdf570,1,102,0,7,7,2,7,7,2,0,7,59.0
2018,uuid:158e2d61-e9e9-40ce-9dea-34354cb43c14,5,507,8,7,7,1,5,7,3,7,7,82.0
2018,uuid:211d4e1d-530b-4538-b069-d2d0786450d5,1,102,0,7,7,0,7,7,0,0,7,49.0
2018,uuid:e35cf569-d9c8-4cf6-8a7f-a87125b24b59,1,102,0,7,7,3,3,2,0,0,7,54.5
2018,uuid:c388f380-76c2-4b9a-9acd-d9afafd67c2b,1,103,0,7,4,0,7,7,0,7,7,68.0
2018,uuid:f493e41e-8925-430e-957a-5cce45f28ddd,1,102,0,7,7,1,4,7,2,7,7,80.0
2018,uuid:cbffc7f3-cd6b-44ef-a5c9-65c9fbd97350,1,102,0,7,7,3,7,7,7,7,7,96.0
2018,uuid:d5d07511-7484-4473-9dfb-2fc8ad8b748c,3,303,3,7,4,1,7,7,2,1,7,50.0
2018,uuid:74ba05fd-ee46-4bda-89ee-3c2d5c742974,4,403,3,7,7,0,3,7,0,0,2,42.5
2018,uuid:63d31ea7-26dc-47e7-bcb6-a78f7afccf5c,1,102,0,7,7,7,7,7,2,0,7,79.0
2018,uuid:a2ce7e75-c520-4cbc-b90d-7864ccb8fb8a,1,102,0,7,7,0,7,7,0,0,7,49.0
2018,uuid:2e39362d-095e-4494-9a58-bbecc423ff38,5,501,10,7,3,0,6,7,2,3,3,48.0
2018,uuid:f097e823-11ae-4c36-a8ea-1d336cd3ab13,1,102,0,7,7,1,6,7,0,3,7,64.0
2018,uuid:e64efd3b-e7af-4e8e-9ae4-a28c0411c467,1,102,0,7,7,1,6,7,0,0,7,52.0
2018,uuid:13bdeb3e-442d-4606-a05f-8c62c0cbc4bb,1,103,0,7,7,0,7,0,0,2,5,52.5
2018,uuid:19cfcfcf-9503-4ed9-815e-c358e900815c,1,102,0,7,7,0,7,7,0,3,7,61.0
2018,uuid:e6cef47f-c460-476d-81c7-1c5edbe1fe43,1,103,0,7,7,0,4,3,1,2,0,49.5
2018,uuid:feb328bf-3615-40b7-920c-db85d6fab236,1,102,0,7,7,0,7,0,0,3,7,57.5
2018,uuid:cbac8f4e-5aa7-455d-acfb-7eb2a9fe0184,2,206,5,7,7,0,7,7,4,2,2,58.5
2018,uuid:ba38822b-117f-4536-8ccf-12f0f801c788,1,101,0,7,7,0,7,7,2,3,7,63.0
2018,uuid:82076f14-567d-43f6-a179-60def512c414,1,103,0,7,7,0,7,7,0,0,7,49.0
2018,uuid:82fbcaca-349f-4f61-bc89-4a07805a2897,1,103,0,7,7,2,7,4,2,7,7,85.5
2018,uuid:2574d67b-3f24-4098-b9e0-2772e55b282b,4,403,3,7,7,0,7,7,0,1,7,53.0
2018,uuid:cff2e61a-8e9b-48ec-8738-c4bb801643b2,1,101,0,7,7,2,4,7,0,0,2,51.5
2018,uuid:02b577a3-145e-44db-af4b-1ea2a9bbcb36,1,102,0,7,7,0,7,7,0,0,7,49.0
2018,uuid:b5d17ae0-4782-4aa1-a9d2-42146dcf91cd,1,101,0,7,7,4,6,7,2,7,7,94.0
2018,uuid:76ddcdd0-92c3-41d4-9862-854ad69195bf,1,102,0,7,7,0,0,7,1,0,7,43.0
2018,uuid:0d5d66bb-5cdd-4f41-bfa6-603cdd8d3d42,3,303,1,7,3,0,0,2,1,0,0,25.0
2018,uuid:c8a4f6af-bed8-4da8-89d9-845818bd6783,1,101,0,7,5,0,5,7,0,0,3,39.0
2018,uuid:44c7c408-ec86-46c4-8017-e72f0b493c1e,5,505,10,7,7,0,7,3,3,0,0,46.5
2018,uuid:569a8d34-27c3-4fb6-bd43-d52d8a59e113,1,102,0,7,7,0,7,7,1,0,7,50.0
2018,uuid:62b5d413-ceec-4a9b-b4bd-8be08055349b,1,102,0,7,7,2,7,7,0,7,7,85.0
2018,uuid:8008ec51-ff3d-435e-a31b-cf12e354b6f9,1,102,0,7,7,3,5,7,0,0,7,59.0
2018,uuid:8bb15dff-9754-474f-b6fb-9a2d95c600b2,1,102,0,7,7,0,7,7,1,0,3,48.0
2018,uuid:d6162269-9770-4545-a2d5-b1cfd16f25ba,1,101,0,7,7,1,5,7,4,0,7,55.0
2018,uuid:a8356af3-420d-4d3f-ae74-338c99f11712,1,101,0,7,7,0,7,7,0,0,0,45.5
2018,uuid:6e568355-a0b7-4869-ac33-9800299cc702,1,103,0,7,7,0,7,7,1,3,7,62.0
2018,uuid:c30ffff4-0b7c-4ea1-af38-ed4762e34c5a,1,101,0,7,7,0,7,7,5,0,6,53.5
2018,uuid:55f8654f-11ee-456e-8d9f-8c9e2bb9ebfe,1,103,0,7,7,0,4,7,1,0,7,47.0
2018,uuid:db42d077-336b-4fe2-a90b-a1214f71ec19,1,103,0,7,7,0,7,7,0,1,0,49.5
2018,uuid:a5343aa2-9dd2-4adc-9f63-06d8509003c9,3,303,3,7,7,0,4,5,1,2,0,50.5
2018,uuid:76e6c3db-298a-4199-9c0c-afbadf9f2cb5,1,102,0,7,7,4,7,7,3,2,7,76.0
2018,uuid:73d6eef4-97db-4e12-bf21-f7aa3c0e1d87,1,102,0,7,7,1,4,7,0,0,0,46.5
2018,uuid:721a8aeb-459f-4b93-bb26-d91e9f85acfe,1,101,0,7,4,0,7,0,0,0,0,33.0
2018,uuid:a6b6d603-3a52-4382-8272-42e02c6c64fc,1,101,0,7,3,0,3,0,0,0,6,29.0
2018,uuid:d9aee7fc-0fc3-43aa-8e55-5d2e252edff9,1,102,0,7,5,0,5,7,1,0,5,41.0
2018,uuid:385644a7-96be-4915-8c67-c99cf6950e39,5,502,11,7,7,0,0,7,0,7,3,68.0
2018,uuid:a93bd679-e0a9-4cd5-af6b-94afccdd5914,1,101,0,7,7,0,7,7,0,2,7,57.0
2018,uuid:7477cf94-5025-4552-970d-d7dae094ce00,1,102,0,7,5,0,0,7,3,2,7,47.0
2018,uuid:6afa6e30-62c5-4435-b5c3-35296be81985,1,101,0,7,6,0,0,7,2,0,4,39.5
2018,uuid:ec7d3e85-2199-4672-971a-cc913e6bc10e,1,102,0,7,3,0,0,1,0,0,0,23.5
2018,uuid:4ea59861-5829-4d9a-9165-c98a6fb59742,1,102,0,7,7,0,5,7,1,2,5,55.0
2018,uuid:dbd93f83-90e6-4ec4-86ff-c5284c0e9ad3,3,306,1,7,4,1,7,5,3,3,4,56.5
2018,uuid:fef4cb4e-4cf8-4cf9-b587-509e97ac7641,2,206,5,7,7,0,7,7,2,0,2,48.5
2018,uuid:b6af7f7a-2c0e-4f13-a53a-904201fb0c1b,2,207,5,7,7,7,7,7,0,0,7,77.0
2018,uuid:f12396ad-03b8-4270-b636-30a2e454ab82,1,103,0,7,7,0,7,7,0,0,7,49.0
2018,uuid:663c7279-bb40-4ed9-9d34-78e1ad280a99,1,103,0,7,7,2,7,7,2,5,7,79.0
2018,uuid:6cd7ba75-3f40-46fd-b521-808964f75b71,5,502,11,7,7,0,6,0,4,0,0,45.0
2018,uuid:037b4954-7172-40ac-a4c2-42ae12924bf1,4,403,3,7,7,0,7,7,3,7,7,80.0
2018,uuid:8bc8dc93-b3d9-4533-bd1b-11edebcd1984,3,305,4,7,7,1,7,7,3,5,7,76.0
2018,uuid:3e3b9057-7df9-48a0-b401-1f3b408834af,1,103,0,7,7,3,7,7,3,1,4,66.5
2018,uuid:e50e3eee-dd1a-4242-a2fd-1dbff025be33,1,102,0,7,7,0,3,7,0,0,7,45.0
2018,uuid:f3d057b5-52cc-4ea9-be1a-40be21f56d81,1,101,0,7,7,0,3,7,0,2,7,53.0
2018,uuid:d9f0c035-75ad-4143-ae87-6c8a72a3ff2b,3,306,1,7,7,0,7,7,5,0,7,54.0
2018,uuid:abe4da50-31c4-44b1-8900-3176f7796332,2,207,5,7,3,0,7,7,0,0,3,35.0
2018,uuid:0ac3f25e-3e97-4646-a5bc-23aa689283f0,5,501,10,7,3,7,7,7,1,7,7,94.0
2018,uuid:87e5ddf5-ee2a-4c8b-aa3e-4b06773c3d88,1,102,0,7,5,2,6,7,3,4,7,69.0
2018,uuid:13ac93fb-1c96-4f04-b3ce-d65049af9217,2,207,5,7,7,5,7,7,6,7,7,103.0
2018,uuid:23f2b5e4-d5e2-4e29-be43-566ff4bab10f,1,101,0,7,7,0,5,7,2,3,7,61.0
2018,uuid:4f8ab7fb-afcd-4cee-9c68-640c320d6387,3,306,1,7,7,1,7,7,2,1,7,59.0
2018,uuid:7d1ebded-263a-4887-9afa-9ff405ab1dff,1,102,0,7,7,2,7,7,3,3,7,72.0
2018,uuid:72089f53-a788-4b2d-8048-3864ded0fcbb,2,207,5,7,4,0,7,7,1,3,7,53.0
2018,uuid:7cb3d0a6-14f8-405c-8cc3-a17b134f3602,2,207,4,7,7,1,7,7,0,1,2,54.5
2018,uuid:1df38ae2-4500-4382-97dc-b537b79b06b6,2,207,5,7,6,4,3,7,4,2,7,70.0
2018,uuid:67fbe309-4f13-4f78-b470-7fbef213c439,3,303,3,7,7,2,7,7,0,0,0,53.5
