year,hhid,province,district,sector,maize,sorghum,cereals,cassava,sweet_potato,roots,bread,carrot_tubers,cooking_banana,beans_peas,cassava_leaves,vegetables,other_vegetables,ground_nuts,fruits,other_fruits,fish,organ_meat,flesh_meat,eggs,oil,sugar,milk,condiments,o_fcs
2012,879,KIGALI,KICUKIRO,MASAKA,0,7,3,2,1,0,0,2,3,6,3,0,3,2,0,0,0,0,1,0,7,7,7,7,80.0
2012,872,KIGALI,KICUKIRO,MASAKA,0,7,1,1,1,4,0,7,1,7,7,0,1,0,3,7,0,0,0,1,7,4,3,7,70.5
2012,878,KIGALI,KICUKIRO,MASAKA,1,0,3,1,0,3,7,7,3,3,7,0,7,7,7,7,1,0,1,7,7,7,7,7,112.0
2012,881,KIGALI,KICUKIRO,MASAKA,7,7,1,4,1,0,3,7,6,5,5,0,3,2,0,0,0,2,2,0,7,7,1,7,69.0
2012,893,KIGALI,KICUKIRO,MASAKA,2,0,1,1,2,1,5,0,0,1,1,0,4,2,0,2,1,0,2,0,7,2,0,7,46.5
2012,877,KIGALI,KICUKIRO,MASAKA,2,7,3,5,0,0,3,4,5,7,5,0,2,1,0,0,0,0,0,0,7,6,0,7,48.5
2012,874,KIGALI,KICUKIRO,MASAKA,2,7,2,1,2,5,7,7,4,7,7,0,2,3,0,3,0,0,0,1,7,7,5,7,76.0
2012,892,KIGALI,KICUKIRO,MASAKA,0,0,1,0,7,0,0,0,2,7,7,0,0,7,0,0,3,0,0,0,7,3,0,7,59.0
2012,862,KIGALI,KICUKIRO,MASAKA,7,0,3,2,3,0,0,3,1,7,7,0,0,5,0,0,2,0,0,0,7,7,7,7,85.0
2012,860,KIGALI,KICUKIRO,MASAKA,7,7,2,2,0,1,0,0,1,7,0,0,0,0,0,0,0,1,1,0,7,7,0,7,50.0
2012,885,KIGALI,KICUKIRO,MASAKA,0,0,0,0,7,0,0,0,3,7,7,1,0,4,0,0,0,0,0,0,7,0,7,6,73.5
2012,865,KIGALI,KICUKIRO,MASAKA,2,0,1,1,0,2,0,0,2,3,2,0,0,1,0,0,0,0,0,0,3,4,0,7,31.5
2012,820,KIGALI,KICUKIRO,KIGARAMA,1,0,1,4,5,0,0,1,3,4,1,0,3,1,0,0,0,0,0,0,7,3,0,7,38.0
2012,822,KIGALI,KICUKIRO,KIGARAMA,4,0,0,7,1,0,0,0,0,7,3,0,1,1,0,0,0,0,0,0,7,0,0,7,42.5
2012,847,KIGALI,KICUKIRO,KIGARAMA,3,7,3,2,1,7,0,2,7,7,7,0,3,4,2,0,4,0,1,0,7,7,1,7,75.0
2012,856,KIGALI,KICUKIRO,KIGARAMA,0,7,3,2,2,3,2,2,2,7,6,0,0,6,1,1,0,1,1,0,7,7,3,6,70.0
2012,837,KIGALI,KICUKIRO,KIGARAMA,0,0,2,3,1,0,0,1,0,3,3,0,0,3,0,1,0,0,3,0,7,7,1,7,59.0
2012,840,KIGALI,KICUKIRO,KIGARAMA,3,3,7,2,0,0,2,3,1,7,4,0,0,7,0,0,0,0,1,0,7,7,0,7,50.0
2012,824,KIGALI,KICUKIRO,KIGARAMA,7,7,0,2,0,0,0,7,1,7,7,0,0,3,0,1,2,0,0,0,7,7,7,7,86.0
2012,823,KIGALI,KICUKIRO,KIGARAMA,0,0,0,6,0,0,0,0,1,0,7,0,7,0,0,0,0,0,0,0,7,4,0,7,26.5
2012,839,KIGALI,KICUKIRO,KIGARAMA,1,7,3,1,0,0,7,2,0,7,1,0,0,3,4,0,1,0,2,0,7,7,3,7,71.0
2012,827,KIGALI,KICUKIRO,KIGARAMA,0,0,2,4,3,0,0,0,3,7,3,0,0,2,0,0,0,0,0,0,7,4,0,6,43.5
2012,841,KIGALI,KICUKIRO,KIGARAMA,3,7,5,5,1,0,0,3,5,7,6,0,0,6,0,0,3,0,2,0,7,7,0,7,68.0
2012,842,KIGALI,KICUKIRO,KIGARAMA,7,6,4,2,2,0,4,3,0,7,2,0,2,4,0,2,2,0,0,0,7,7,2,7,64.0
2012,826,KIGALI,KICUKIRO,KIGARAMA,2,0,0,7,1,0,0,7,0,7,7,0,1,0,0,0,0,0,0,0,7,2,0,7,46.5
2012,828,KIGALI,KICUKIRO,KIGARAMA,0,0,0,7,0,0,0,1,0,7,3,0,0,1,0,0,0,0,0,0,7,3,0,6,43.0
2012,836,KIGALI,KICUKIRO,KIGARAMA,0,0,0,7,2,0,0,1,1,3,2,0,3,1,0,0,0,0,0,0,7,2,0,7,35.5
2012,825,KIGALI,KICUKIRO,KIGARAMA,3,0,2,2,3,2,0,4,3,7,7,0,3,2,0,3,2,0,0,0,7,0,0,7,56.5
2012,853,KIGALI,KICUKIRO,KIGARAMA,7,0,0,6,0,0,2,0,2,7,0,0,0,3,0,0,0,0,3,0,7,7,0,7,54.0
2012,848,KIGALI,KICUKIRO,KIGARAMA,0,0,0,3,3,2,2,2,0,7,3,0,0,1,0,0,0,0,0,0,7,2,0,7,42.5
2012,833,KIGALI,KICUKIRO,KIGARAMA,0,5,7,1,1,3,7,7,1,7,7,0,0,2,7,0,7,0,1,0,7,7,0,7,84.0
2012,855,KIGALI,KICUKIRO,KIGARAMA,7,0,7,1,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,7,0,0,7,45.5
2012,834,KIGALI,KICUKIRO,KIGARAMA,3,3,5,2,0,3,2,5,2,7,5,0,7,3,3,1,2,0,0,0,7,7,0,7,61.0
2012,849,KIGALI,KICUKIRO,KIGARAMA,0,7,3,1,1,1,7,0,2,7,3,0,1,3,0,0,0,1,3,0,7,7,3,7,74.0
2012,838,KIGALI,KICUKIRO,KIGARAMA,3,0,3,0,0,0,0,1,1,7,2,0,1,1,0,0,0,0,0,0,7,3,1,7,47.0
2012,821,KIGALI,KICUKIRO,KIGARAMA,5,7,2,2,3,0,3,2,1,7,3,0,3,2,0,0,3,0,0,0,7,7,2,7,68.0
2012,835,KIGALI,KICUKIRO,KIGARAMA,7,7,7,3,0,1,7,7,3,7,7,0,7,4,0,7,7,0,0,0,7,7,1,7,88.0
2012,846,KIGALI,KICUKIRO,KIGARAMA,7,7,7,1,0,3,7,7,2,7,7,0,4,7,2,3,2,0,0,0,7,7,2,7,70.0
2012,851,KIGALI,KICUKIRO,KIGARAMA,3,0,4,1,1,4,7,5,3,4,3,3,2,3,0,2,0,0,0,0,7,7,0,7,51.0
2012,850,KIGALI,KICUKIRO,KIGARAMA,7,0,7,0,0,3,2,1,2,7,4,0,3,4,1,1,1,0,7,0,7,7,0,7,79.0
2012,829,KIGALI,KICUKIRO,KIGARAMA,7,0,7,1,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,7,5,0,7,48.0
2012,852,KIGALI,KICUKIRO,KIGARAMA,2,0,5,7,0,3,7,4,3,7,2,0,2,4,7,1,0,7,3,0,7,7,3,7,93.0
2012,813,KIGALI,KICUKIRO,KICUKIRO,7,7,2,1,0,1,2,7,0,7,7,0,2,0,0,1,1,0,0,0,7,7,7,7,82.0
2012,802,KIGALI,KICUKIRO,KICUKIRO,0,0,2,2,4,0,7,1,7,7,7,0,0,3,0,0,0,4,4,1,7,3,0,6,75.0
2012,800,KIGALI,KICUKIRO,KICUKIRO,0,7,7,0,2,2,7,3,7,1,7,0,0,2,7,0,0,0,7,2,7,7,7,7,100.0
2012,809,KIGALI,KICUKIRO,KICUKIRO,1,0,2,1,0,0,7,7,1,3,1,0,1,2,4,0,0,0,0,1,7,4,5,7,64.5
2012,795,KIGALI,KICUKIRO,KICUKIRO,7,7,5,2,0,7,7,7,7,1,7,0,0,5,1,7,3,0,5,2,7,7,7,7,109.0
2012,818,KIGALI,KICUKIRO,KICUKIRO,7,7,2,1,0,3,7,7,4,7,4,0,7,4,4,7,3,0,0,3,7,7,7,7,108.0
2012,812,KIGALI,KICUKIRO,KICUKIRO,1,0,6,1,0,0,2,7,7,7,3,0,0,2,2,0,3,1,1,0,7,7,7,7,95.0
2012,794,KIGALI,KICUKIRO,KICUKIRO,3,6,2,0,0,0,7,1,1,7,4,0,1,2,7,0,2,0,1,2,7,7,7,7,102.0
2012,799,KIGALI,KICUKIRO,KICUKIRO,1,7,5,1,7,0,7,3,1,7,2,0,1,3,7,2,2,0,0,3,7,7,7,7,100.0
2012,819,KIGALI,KICUKIRO,KICUKIRO,1,7,7,3,0,0,7,7,7,7,7,0,3,7,1,2,7,1,1,0,7,7,7,6,108.0
2012,817,KIGALI,KICUKIRO,KICUKIRO,7,7,1,4,2,2,4,7,4,7,3,0,2,0,0,2,0,2,1,0,7,7,0,7,61.0
2012,797,KIGALI,KICUKIRO,KICUKIRO,7,7,7,0,1,2,7,7,2,3,7,0,1,0,2,1,2,0,1,1,3,7,7,7,82.0
2012,810,KIGALI,KICUKIRO,KICUKIRO,0,7,4,0,0,0,6,7,7,7,6,0,0,4,4,0,0,2,2,2,7,7,3,7,88.0
2012,816,KIGALI,KICUKIRO,KICUKIRO,2,3,3,7,1,0,7,2,4,7,7,0,0,3,0,0,0,0,0,0,7,7,0,7,49.0
2012,801,KIGALI,KICUKIRO,KICUKIRO,7,0,2,2,0,3,7,2,4,7,2,0,1,2,2,1,0,0,1,0,7,7,3,7,64.0
2012,806,KIGALI,KICUKIRO,KICUKIRO,0,0,3,0,1,2,0,2,1,4,1,0,0,0,0,0,0,0,2,0,7,7,4,7,58.0
2012,798,KIGALI,KICUKIRO,KICUKIRO,0,0,3,0,0,1,2,7,4,7,7,0,2,3,0,1,0,1,2,0,4,7,3,7,72.5
2012,811,KIGALI,KICUKIRO,KICUKIRO,7,7,2,4,0,1,2,4,3,7,3,0,2,2,2,1,0,0,2,0,7,7,3,7,70.0
2012,796,KIGALI,KICUKIRO,KICUKIRO,7,0,7,1,0,0,0,3,2,0,7,0,7,7,7,7,0,0,0,0,7,7,7,7,84.0
2012,808,KIGALI,KICUKIRO,KICUKIRO,7,7,0,2,1,1,2,2,7,3,2,0,0,3,0,1,1,0,0,0,7,3,2,7,52.0
2012,760,KIGALI,KICUKIRO,KANOMBE,0,7,3,7,3,0,0,2,4,0,2,0,3,7,0,0,0,0,0,0,7,7,0,7,47.0
2012,785,KIGALI,KICUKIRO,KANOMBE,0,1,7,0,0,0,7,2,7,7,4,0,2,3,1,0,0,0,0,0,7,7,7,7,77.0
2012,774,KIGALI,KICUKIRO,KANOMBE,3,3,0,4,3,2,4,3,2,3,1,0,1,0,1,0,1,0,0,0,4,4,0,7,34.0
2012,769,KIGALI,KICUKIRO,KANOMBE,2,7,1,2,0,0,7,5,2,7,7,0,0,3,0,0,2,0,0,1,7,7,7,7,89.0
2012,776,KIGALI,KICUKIRO,KANOMBE,0,2,3,1,1,0,0,2,0,2,7,0,0,7,0,0,4,0,0,0,7,2,4,7,78.5
2012,775,KIGALI,KICUKIRO,KANOMBE,3,0,0,0,4,0,0,0,3,7,2,0,3,7,0,0,0,0,0,0,7,2,0,7,44.5
2012,786,KIGALI,KICUKIRO,KANOMBE,1,3,7,3,0,0,7,7,2,7,7,0,2,1,1,7,0,7,7,2,7,7,7,7,112.0
2012,777,KIGALI,KICUKIRO,KANOMBE,2,0,7,0,1,0,0,7,7,7,7,0,0,1,0,0,3,1,1,0,7,7,0,7,69.0
2012,771,KIGALI,KICUKIRO,KANOMBE,7,0,7,0,0,3,1,2,7,7,0,0,2,0,6,4,1,0,0,0,7,7,4,7,71.0
2012,768,KIGALI,KICUKIRO,KANOMBE,1,3,4,1,4,4,4,7,3,7,7,0,7,2,0,1,2,0,1,4,7,4,0,7,76.5
2012,764,KIGALI,KICUKIRO,KANOMBE,2,7,7,1,1,0,7,7,3,4,7,1,1,1,7,1,0,2,2,1,7,7,7,7,98.0
2012,757,KIGALI,KICUKIRO,KANOMBE,0,7,7,0,0,0,0,7,6,7,7,0,0,0,0,0,0,1,1,0,7,7,7,7,85.0
2012,790,KIGALI,KICUKIRO,KANOMBE,0,0,7,1,0,0,7,7,2,3,7,0,5,2,4,0,0,0,1,4,7,7,7,7,95.0
2012,781,KIGALI,KICUKIRO,KANOMBE,0,0,7,3,1,7,7,1,7,7,7,0,2,7,7,4,7,0,2,7,7,7,7,7,112.0
2012,792,KIGALI,KICUKIRO,KANOMBE,1,0,2,0,0,4,7,7,7,1,7,0,2,0,3,6,0,0,1,0,7,7,7,7,70.0
2012,784,KIGALI,KICUKIRO,KANOMBE,1,3,5,0,0,0,7,7,7,7,7,0,3,1,7,3,1,3,3,3,7,7,7,7,112.0
2012,763,KIGALI,KICUKIRO,KANOMBE,7,7,6,0,0,2,7,4,3,7,0,0,1,4,0,3,1,0,2,0,7,7,7,7,86.0
2012,782,KIGALI,KICUKIRO,KANOMBE,2,7,2,2,2,0,7,7,2,7,7,0,0,2,7,0,0,2,2,0,3,7,0,7,70.0
2012,756,KIGALI,KICUKIRO,KANOMBE,2,0,4,2,1,1,7,7,3,7,2,0,3,1,0,1,2,0,2,0,7,7,1,7,68.0
2012,779,KIGALI,KICUKIRO,KANOMBE,2,3,5,2,1,0,4,2,3,7,3,0,2,4,0,0,0,0,0,0,7,4,2,7,53.5
2012,766,KIGALI,KICUKIRO,KANOMBE,0,0,3,0,1,0,2,0,3,1,1,0,0,0,0,0,0,0,2,0,7,3,7,7,59.0
2012,789,KIGALI,KICUKIRO,KANOMBE,0,0,3,0,0,2,1,4,7,7,3,0,3,1,7,1,2,0,1,3,7,7,7,7,107.0
2012,787,KIGALI,KICUKIRO,KANOMBE,0,0,7,0,1,2,7,0,7,7,2,2,3,2,0,1,2,2,2,0,7,7,7,7,102.0
2012,759,KIGALI,KICUKIRO,KANOMBE,7,0,0,1,0,0,7,0,7,7,3,0,0,2,0,0,0,0,0,0,3,7,0,7,43.0
2012,767,KIGALI,KICUKIRO,KANOMBE,2,7,7,0,0,0,7,7,7,7,7,0,2,3,4,2,0,1,1,1,7,7,7,7,95.0
2012,758,KIGALI,KICUKIRO,KANOMBE,1,0,5,0,1,3,7,3,6,5,3,0,3,0,0,3,0,1,1,3,7,7,3,7,77.0
2012,772,KIGALI,KICUKIRO,KANOMBE,0,7,3,1,1,4,7,2,1,7,4,0,2,2,2,4,4,0,1,2,7,7,2,7,90.0
2012,783,KIGALI,KICUKIRO,KANOMBE,2,7,3,2,1,0,2,3,3,7,3,0,1,2,2,1,2,0,1,3,7,7,7,7,101.0
2012,773,KIGALI,KICUKIRO,KANOMBE,2,0,2,7,0,2,1,0,3,7,3,0,2,3,0,0,7,1,1,0,7,7,7,7,103.0
2012,762,KIGALI,KICUKIRO,KANOMBE,3,7,7,4,0,7,7,7,1,7,7,0,2,0,4,0,2,1,2,0,7,7,7,7,101.0
2012,754,KIGALI,KICUKIRO,KAGARAMA,3,0,2,1,0,1,0,2,2,7,7,0,1,1,2,0,2,1,0,0,7,2,0,7,60.5
2012,749,KIGALI,KICUKIRO,KAGARAMA,7,7,4,0,0,4,3,0,3,7,4,0,0,3,0,0,0,0,0,0,7,7,0,7,46.0
2012,742,KIGALI,KICUKIRO,KAGARAMA,0,0,0,1,1,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,29.5
2012,752,KIGALI,KICUKIRO,KAGARAMA,7,0,1,7,0,0,0,0,2,7,2,0,0,2,0,0,2,0,0,0,7,2,0,7,49.5
2012,753,KIGALI,KICUKIRO,KAGARAMA,0,0,3,0,0,0,0,3,4,7,7,0,0,0,0,2,0,0,0,0,7,7,0,7,51.0
2012,750,KIGALI,KICUKIRO,KAGARAMA,3,0,3,2,0,0,0,1,2,5,2,0,0,7,2,1,3,0,0,0,7,7,2,7,67.0
2012,746,KIGALI,KICUKIRO,KAGARAMA,2,1,0,0,0,0,1,0,5,7,7,2,2,3,0,0,0,0,2,0,7,7,7,7,85.0
2012,744,KIGALI,KICUKIRO,KAGARAMA,0,0,0,0,1,1,0,0,2,2,2,0,0,1,0,0,0,0,0,0,2,0,0,4,20.0
2012,745,KIGALI,KICUKIRO,KAGARAMA,6,7,4,3,0,1,1,0,7,4,1,0,1,4,0,0,1,1,0,0,7,7,7,7,80.0
2012,743,KIGALI,KICUKIRO,KAGARAMA,1,7,2,1,0,1,3,2,1,3,3,0,0,2,3,2,0,0,0,2,7,7,0,7,52.0
2012,721,KIGALI,KICUKIRO,GIKONDO,7,7,7,2,0,0,3,3,7,2,7,0,1,7,3,4,2,0,0,0,7,7,0,7,64.0
2012,738,KIGALI,KICUKIRO,GIKONDO,0,3,0,7,1,2,2,0,4,7,0,0,2,1,0,0,1,0,0,0,7,6,0,7,47.5
2012,723,KIGALI,KICUKIRO,GIKONDO,0,0,7,2,0,0,7,2,0,7,6,0,0,0,0,0,1,0,3,0,7,7,7,7,92.0
2012,716,KIGALI,KICUKIRO,GIKONDO,1,0,2,0,0,0,2,5,2,0,4,5,2,0,3,0,0,0,7,0,3,3,2,7,63.0
2012,719,KIGALI,KICUKIRO,GIKONDO,1,0,7,0,0,0,7,0,6,0,0,0,2,0,0,0,0,0,7,3,7,7,7,7,79.0
2012,734,KIGALI,KICUKIRO,GIKONDO,0,0,5,1,0,0,7,7,1,7,4,1,1,2,7,2,2,0,1,1,7,7,0,7,71.0
2012,737,KIGALI,KICUKIRO,GIKONDO,0,0,2,7,0,0,7,5,3,4,4,0,2,3,3,1,0,1,1,0,7,7,3,7,72.0
2012,731,KIGALI,KICUKIRO,GIKONDO,3,0,3,0,0,0,6,0,2,3,7,0,0,7,2,0,0,0,0,0,7,4,1,6,53.5
2012,724,KIGALI,KICUKIRO,GIKONDO,2,7,7,0,0,7,7,4,4,7,4,0,2,1,4,3,0,0,7,2,7,7,7,7,111.0
2012,725,KIGALI,KICUKIRO,GIKONDO,0,0,7,3,0,0,7,7,3,3,7,0,2,1,7,2,1,3,3,1,7,7,7,7,103.0
2012,732,KIGALI,KICUKIRO,GIKONDO,0,0,7,3,3,0,7,7,7,7,7,1,0,0,2,1,0,0,3,0,7,7,0,7,64.0
2012,736,KIGALI,KICUKIRO,GIKONDO,0,0,7,7,3,2,7,2,2,7,7,0,0,7,3,2,0,1,2,1,7,7,2,7,78.0
2012,728,KIGALI,KICUKIRO,GIKONDO,0,7,7,1,3,0,7,4,3,7,7,0,2,7,7,1,2,0,5,2,7,7,7,7,112.0
2012,735,KIGALI,KICUKIRO,GIKONDO,0,7,4,2,0,0,7,6,4,7,4,0,0,3,2,0,0,1,1,0,7,7,2,7,64.0
2012,722,KIGALI,KICUKIRO,GIKONDO,2,7,7,1,2,7,7,2,7,7,3,0,2,2,7,2,0,0,6,3,7,7,7,7,110.0
2012,733,KIGALI,KICUKIRO,GIKONDO,0,0,3,4,1,0,2,0,2,3,0,0,0,0,0,1,0,0,0,2,7,2,0,7,36.5
2012,717,KIGALI,KICUKIRO,GIKONDO,0,7,2,0,1,3,7,7,2,7,7,0,1,2,7,7,0,0,7,2,7,7,7,7,112.0
2012,718,KIGALI,KICUKIRO,GIKONDO,2,0,3,0,0,4,7,7,2,7,2,0,4,2,0,2,0,0,2,0,7,7,7,7,86.0
2012,730,KIGALI,KICUKIRO,GIKONDO,1,7,4,0,1,3,7,7,1,7,7,0,3,2,7,7,0,2,2,0,7,7,7,7,100.0
2012,729,KIGALI,KICUKIRO,GIKONDO,0,2,0,7,2,0,2,1,0,3,7,0,0,1,0,0,0,0,0,0,7,2,0,7,37.5
2012,683,KIGALI,KICUKIRO,GATENGA,2,1,2,1,0,0,0,0,3,4,3,7,2,2,0,0,0,0,0,0,7,7,0,7,46.0
2012,694,KIGALI,KICUKIRO,GATENGA,1,0,4,1,0,1,7,3,4,7,2,2,5,2,6,4,1,0,0,0,7,7,7,7,88.0
2012,676,KIGALI,KICUKIRO,GATENGA,0,7,7,1,0,4,7,3,4,7,4,0,2,2,1,1,1,2,3,1,7,7,7,7,106.0
2012,695,KIGALI,KICUKIRO,GATENGA,2,7,5,6,0,0,4,3,4,7,3,0,3,4,0,0,2,0,1,0,7,7,0,7,60.0
2012,664,KIGALI,KICUKIRO,GATENGA,0,2,0,2,2,0,1,3,7,7,7,0,0,1,0,0,0,0,0,0,7,1,0,4,46.0
2012,680,KIGALI,KICUKIRO,GATENGA,2,0,2,3,0,1,0,2,0,3,7,0,1,4,0,0,3,0,0,0,7,3,0,7,59.0
2012,710,KIGALI,KICUKIRO,GATENGA,4,3,2,2,0,0,0,0,0,1,0,0,1,7,0,0,0,1,1,0,7,3,1,6,53.0
2012,670,KIGALI,KICUKIRO,GATENGA,7,0,3,1,0,2,7,7,2,3,3,0,2,0,0,5,2,0,2,2,7,7,7,7,92.0
2012,682,KIGALI,KICUKIRO,GATENGA,2,0,3,0,0,0,0,0,2,7,2,0,5,0,0,0,2,0,0,0,3,3,0,7,53.0
2012,706,KIGALI,KICUKIRO,GATENGA,2,2,1,2,1,1,0,2,3,4,7,0,0,0,0,0,3,0,0,0,7,7,0,7,52.0
2012,681,KIGALI,KICUKIRO,GATENGA,1,7,3,7,5,1,7,2,3,7,3,0,1,7,2,0,0,2,3,0,7,7,7,7,96.0
2012,712,KIGALI,KICUKIRO,GATENGA,3,0,0,3,0,2,0,0,0,7,2,0,0,2,0,0,0,0,0,0,7,7,5,7,64.0
2012,666,KIGALI,KICUKIRO,GATENGA,7,0,3,1,1,1,7,7,7,7,7,0,7,1,2,2,2,0,0,0,7,7,2,7,69.0
2012,705,KIGALI,KICUKIRO,GATENGA,3,0,1,4,0,0,0,0,7,7,7,0,0,2,0,0,0,0,0,0,7,0,0,7,45.5
2012,690,KIGALI,KICUKIRO,GATENGA,2,0,5,2,2,0,7,3,5,7,3,0,1,5,0,0,0,0,0,0,7,7,7,7,74.0
2012,665,KIGALI,KICUKIRO,GATENGA,3,0,5,1,0,0,0,0,4,5,4,0,0,0,0,0,2,0,0,0,7,2,0,7,45.5
2012,691,KIGALI,KICUKIRO,GATENGA,2,0,3,1,0,0,7,7,4,7,7,0,0,4,2,1,3,0,2,0,7,7,3,7,84.0
2012,668,KIGALI,KICUKIRO,GATENGA,7,0,6,2,2,0,1,7,2,7,7,0,0,1,0,0,1,1,1,0,7,7,1,7,65.0
2012,703,KIGALI,KICUKIRO,GATENGA,0,1,3,2,0,0,0,0,1,7,2,0,0,0,0,0,0,0,0,0,4,0,0,4,39.0
2012,692,KIGALI,KICUKIRO,GATENGA,1,7,2,0,1,2,7,7,1,6,7,0,1,3,7,7,1,0,3,0,7,7,7,6,100.0
2012,672,KIGALI,KICUKIRO,GATENGA,6,0,1,1,1,0,0,1,0,7,3,0,0,0,0,0,1,0,0,0,5,3,0,5,46.0
2012,671,KIGALI,KICUKIRO,GATENGA,3,2,2,3,2,0,1,3,2,3,3,0,3,3,0,1,2,0,0,0,7,2,2,7,59.5
2012,678,KIGALI,KICUKIRO,GATENGA,0,4,0,7,0,1,0,0,0,7,1,0,1,1,0,0,0,0,0,0,7,3,0,7,42.0
2012,701,KIGALI,KICUKIRO,GATENGA,2,0,4,4,1,0,7,7,3,7,4,0,0,0,7,2,3,0,2,0,7,7,7,7,101.0
2012,669,KIGALI,KICUKIRO,GATENGA,4,7,3,2,1,0,3,4,4,7,5,0,0,4,0,0,2,0,0,0,7,7,0,7,55.0
2012,697,KIGALI,KICUKIRO,GATENGA,2,0,2,2,1,0,1,3,0,7,7,0,0,2,0,0,3,0,0,0,7,4,0,6,59.5
2012,709,KIGALI,KICUKIRO,GATENGA,4,7,3,0,2,0,0,3,0,7,6,0,0,1,0,0,0,0,0,0,7,7,0,7,48.0
2012,667,KIGALI,KICUKIRO,GATENGA,2,7,2,4,0,1,3,7,0,7,4,0,7,2,3,0,7,0,0,0,7,7,3,7,92.0
2012,684,KIGALI,KICUKIRO,GATENGA,1,0,1,5,0,0,0,0,1,3,2,0,0,1,0,0,1,0,0,0,1,2,0,7,33.5
2012,708,KIGALI,KICUKIRO,GATENGA,7,0,4,7,0,3,0,7,3,7,7,0,0,3,0,0,4,0,0,0,7,3,0,7,63.0
2012,686,KIGALI,KICUKIRO,GATENGA,1,7,3,0,0,0,0,0,1,7,2,0,0,0,0,0,7,0,0,0,7,7,7,7,100.0
2012,696,KIGALI,KICUKIRO,GATENGA,7,0,7,1,1,2,7,7,1,7,2,0,2,1,2,1,2,0,0,0,7,7,1,7,61.0
2012,707,KIGALI,KICUKIRO,GATENGA,1,7,3,2,2,1,7,3,7,7,7,0,0,0,0,0,3,0,0,0,7,7,0,0,61.0
2012,677,KIGALI,KICUKIRO,GATENGA,7,0,1,1,0,0,1,0,1,6,2,0,1,0,0,0,0,0,0,0,7,2,0,7,39.5
2012,685,KIGALI,KICUKIRO,GATENGA,3,0,3,1,1,0,0,3,5,7,6,0,0,2,0,0,3,0,0,0,7,4,0,7,58.5
2012,693,KIGALI,KICUKIRO,GATENGA,1,0,4,0,0,2,0,3,0,7,7,0,0,2,0,0,2,0,0,0,7,3,0,7,55.0
2012,698,KIGALI,KICUKIRO,GATENGA,7,0,2,0,0,0,0,3,7,7,7,0,2,1,0,0,3,0,0,0,7,7,0,6,61.0
2012,679,KIGALI,KICUKIRO,GATENGA,7,7,2,0,0,2,0,4,3,2,7,0,3,2,0,0,3,1,1,0,7,7,7,6,88.0
2012,714,KIGALI,KICUKIRO,GATENGA,3,7,0,6,1,0,2,7,3,7,6,0,1,3,2,0,7,0,0,0,7,7,1,7,83.0
2012,711,KIGALI,KICUKIRO,GATENGA,2,0,0,5,0,0,0,0,2,0,3,0,0,0,0,0,1,1,0,0,3,0,0,7,26.5
2012,663,KIGALI,KICUKIRO,GAHANGA,2,0,0,2,1,0,0,0,4,7,3,0,0,2,0,0,0,0,0,0,7,0,0,7,41.5
2012,654,KIGALI,KICUKIRO,GAHANGA,2,0,0,2,0,0,0,0,3,7,2,0,0,3,0,0,1,0,0,0,7,4,0,0,46.5
2012,659,KIGALI,KICUKIRO,GAHANGA,1,0,3,0,2,0,0,3,2,7,3,0,2,0,0,0,0,0,0,1,6,4,0,7,49.0
2012,651,KIGALI,KICUKIRO,GAHANGA,0,0,5,3,1,0,0,1,2,7,3,0,2,1,0,0,0,1,0,0,4,1,0,7,46.5
2012,657,KIGALI,KICUKIRO,GAHANGA,4,0,2,3,1,0,1,0,1,7,2,0,0,4,0,0,0,0,1,1,7,0,0,7,48.5
2012,652,KIGALI,KICUKIRO,GAHANGA,3,1,3,0,1,0,1,1,2,4,1,0,3,2,0,0,7,0,0,0,6,7,3,7,82.5
2012,662,KIGALI,KICUKIRO,GAHANGA,0,0,0,7,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,7,37.0
2012,660,KIGALI,KICUKIRO,GAHANGA,3,7,2,1,3,1,0,1,0,7,7,0,0,0,0,0,0,1,1,0,7,7,0,7,57.0
2012,656,KIGALI,KICUKIRO,GAHANGA,7,7,2,7,0,0,7,0,1,7,7,0,0,5,0,7,0,0,0,2,7,7,0,7,64.0
2012,653,KIGALI,KICUKIRO,GAHANGA,0,0,3,1,0,7,7,7,3,7,7,0,0,2,2,1,2,0,1,2,7,7,2,7,80.0
2012,647,KIGALI,GASABO,RUTUNGA,7,0,0,2,6,1,1,0,0,3,7,0,0,5,0,0,0,0,0,0,5,7,0,7,48.0
2012,646,KIGALI,GASABO,RUTUNGA,0,0,2,1,0,0,7,2,1,0,0,0,0,0,2,0,1,0,1,0,0,2,0,1,25.0
2012,640,KIGALI,GASABO,RUTUNGA,0,3,2,4,2,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,5,0,3,7,42.5
2012,642,KIGALI,GASABO,RUTUNGA,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,13.5
2012,649,KIGALI,GASABO,RUTUNGA,0,7,3,4,3,0,4,0,4,7,3,0,0,4,0,0,0,0,0,0,7,7,0,7,45.0
